chrom	locus	3D_x	3D_y	3D_z
19	15850000	45.112	148.336	170.017

2	186450000	153.277	117.683	-11.363

7	90250000	151.005	136.943	207.825

4	153900000	92.174	107.687	17.155

7	2450000	189.135	104.202	-3.788

11	28150000	7.036	34.128	98.086

11	73600000	193.221	127.496	73.806

19	19650000	114.653	112.209	94.853

1	89200000	151.386	160.871	122.718

14	83500000	-5.079	35.698	57.410

10	49550000	54.522	108.777	51.206

20	42000000	99.219	5.818	144.897

22	229261	157.179	36.333	80.188

20	29400000	42.669	29.150	90.467

22	35550000	181.305	129.695	181.515

20	57750000	183.110	80.604	181.153

16	86750000	110.714	93.329	172.698

7	15400000	65.713	220.755	99.964

1	105950000	161.117	179.690	190.116

1	44950000	44.202	148.425	65.777

19	10300000	36.861	44.461	131.985

1	241800000	102.601	69.488	20.696

2	6500000	32.960	106.267	95.129

16	57650000	64.885	180.208	-9.304

8	63200000	195.105	81.339	162.198

4	64550000	177.692	146.237	183.598

17	15550000	143.112	49.891	28.574

15	18800000	149.849	127.118	115.282

1	7400000	3.389	100.624	52.997

9	123800000	37.750	46.378	138.097

4	128750000	103.796	157.364	65.807

2	77000000	207.110	129.252	153.639

12	92550000	168.981	50.825	38.057

3	6050000	58.130	82.243	154.469

8	113800000	84.775	212.674	117.748

1	34850000	39.081	163.092	68.651

7	131100000	179.795	46.153	116.222

1	79800000	197.586	191.361	99.143

7	64950000	111.837	133.988	129.939

2	60700000	133.857	105.251	184.022

7	108050000	163.645	79.885	162.415

6	21300000	32.106	39.484	108.890

3	145100000	153.172	171.685	15.606

13	17850000	90.457	101.934	86.161

8	117800000	89.983	175.109	86.223

21	47709598	77.078	146.523	175.798

2	61350000	127.539	112.485	183.061

16	37950000	172.944	23.612	42.773

9	115200000	54.359	74.353	184.348

17	4400000	126.348	-23.739	80.349

9	44000000	73.092	81.671	120.204

7	127100000	87.637	47.348	154.707

9	90400000	25.915	110.271	142.972

12	30150000	114.514	151.817	181.863

7	75850000	153.484	123.280	115.082

8	22850000	133.021	-6.159	82.715

9	48550000	113.442	143.422	154.756

7	120350000	101.560	59.763	177.032

4	152450000	109.117	98.703	25.369

3	131550000	74.908	100.871	-17.033

2	48500000	145.283	58.247	188.553

17	19850000	137.249	115.589	23.879

4	119900000	106.483	181.740	99.352

10	67550000	-46.639	80.310	41.622

15	372889	140.013	161.811	164.724

2	224750000	169.738	10.421	27.069

8	14350000	50.384	29.132	155.643

2	17650000	60.145	53.456	126.878

5	167500000	141.389	35.013	63.804

7	83800000	102.544	150.587	207.483

16	40050000	40.929	138.680	124.580

14	99600000	43.120	166.507	71.456

9	131950000	65.943	60.134	68.155

11	79000000	122.895	161.226	82.495

8	122350000	51.601	164.271	93.543

4	109300000	172.605	137.013	49.639

10	71050000	35.782	79.089	11.976

2	33900000	102.651	57.869	133.886

19	41050000	114.255	93.951	15.060

8	145050000	135.327	47.227	-33.221

2	9050000	27.985	90.161	119.068

4	100250000	153.798	181.291	111.805

1	176100000	125.307	33.077	166.836

2	51250000	143.703	71.777	157.384

6	32300000	81.165	140.443	3.958

8	97300000	181.309	115.884	78.933

1	35250000	31.351	161.394	67.987

17	4950000	141.410	-16.530	88.389

10	132300000	152.044	33.619	178.855

2	227000000	142.684	15.509	23.266

4	54700000	177.954	61.669	144.306

6	96700000	114.581	181.831	190.054

18	21400000	59.659	68.333	17.965

12	62900000	197.347	95.032	134.072

1	124400000	93.658	59.739	97.007

13	37150000	154.823	52.576	39.762

7	144000000	92.920	40.871	131.196

6	115000000	185.946	162.945	157.588

9	120550000	115.463	24.691	154.776

17	24500000	58.722	118.638	16.481

18	43200000	27.562	-10.918	94.794

8	110400000	125.670	197.745	89.043

20	5550000	134.526	186.130	38.711

6	154550000	183.416	37.024	152.860

10	59400000	-30.517	132.747	67.607

1	70250000	175.652	131.608	54.161

4	171350000	32.982	120.944	9.615

10	55550000	-27.926	126.472	113.122

17	69300000	46.786	112.611	167.449

13	98550000	70.268	150.946	146.986

2	170850000	70.519	137.716	72.613

1	118500000	126.703	125.244	159.310

8	114950000	78.885	225.138	103.766

11	88800000	42.122	171.823	129.423

6	149400000	160.642	64.512	89.919

6	101250000	128.657	160.482	159.586

7	34750000	15.210	133.015	78.186

5	1350000	89.000	74.555	113.156

7	158537058	128.055	95.070	47.933

22	25800000	217.350	80.111	98.944

20	32250000	103.465	1.315	84.092

8	124650000	96.575	156.931	51.948

2	33800000	103.033	54.643	134.130

11	116400000	157.434	144.862	178.366

16	74400000	122.495	202.159	94.876

10	3050000	157.277	162.518	63.896

2	233850000	185.659	30.088	100.206

18	38100000	177.416	20.508	108.164

11	109550000	78.547	120.332	170.800

3	47450000	-4.556	44.038	21.083

3	93500000	186.629	89.374	52.368

3	37150000	79.542	45.063	84.881

1	175500000	138.120	35.291	163.516

2	152550000	74.988	171.496	21.467

9	22850000	76.426	113.591	12.473

5	23750000	67.939	115.705	173.341

8	105450000	151.916	158.677	73.254

8	35700000	78.134	50.542	197.290

7	9100000	132.021	200.553	68.306

11	94600000	82.676	153.994	133.226

1	233250000	69.482	47.575	38.613

12	111200000	121.937	147.129	29.916

16	43300000	101.384	85.892	115.711

14	33800000	174.783	67.114	158.295

4	162700000	-25.031	152.153	87.169

8	69750000	150.272	126.061	177.421

4	75700000	182.452	79.247	97.249

2	44800000	87.876	114.372	174.829

16	87450000	114.532	82.482	131.474

18	10700000	98.953	99.000	23.480

18	54550000	17.663	44.130	156.227

10	103300000	158.608	24.646	21.250

2	38450000	123.802	44.872	146.869

1	99050000	180.718	131.335	156.875

2	205200000	120.611	59.574	8.972

17	69400000	44.621	113.972	166.662

5	72900000	76.220	113.207	122.948

15	1700000	88.839	146.285	131.610

15	49900000	95.755	166.964	54.252

2	120850000	167.372	230.814	106.722

7	142800000	101.545	23.410	134.265

10	5850000	136.824	137.778	11.920

17	63950000	168.372	128.391	190.587

9	29700000	17.307	75.095	118.995

4	45950000	108.650	138.000	190.752

1	192400000	133.972	-17.169	132.191

14	43400000	156.585	-9.289	59.702

1	129700000	136.517	103.645	178.121

8	95900000	172.774	139.003	82.337

3	155900000	89.448	175.691	40.776

10	73100000	73.220	85.297	4.224

18	24700000	37.375	53.876	48.908

3	69750000	114.139	-9.714	22.141

8	38150000	114.046	31.268	165.761

3	11850000	24.440	80.333	102.623

14	56200000	90.200	82.990	37.143

7	80250000	132.363	176.013	185.180

3	149050000	114.434	138.067	25.041

11	92550000	19.997	149.282	154.619

21	37750000	74.959	14.222	158.010

2	153850000	71.955	163.049	40.063

21	33650000	74.951	112.380	190.224

12	72200000	208.253	63.383	94.831

15	8850000	56.717	100.676	67.379

9	131450000	57.609	51.347	69.773

5	78400000	45.522	111.374	120.788

18	17250000	56.620	114.438	34.546

5	128500000	168.293	153.628	35.994

6	153300000	190.740	51.034	150.047

14	9900000	78.086	85.635	145.789

3	131950000	63.503	108.940	-21.823

22	23550000	202.345	29.197	103.290

9	103050000	64.425	42.497	151.273

5	101450000	125.705	220.834	100.595

1	61400000	127.202	164.711	45.520

4	121000000	94.604	206.987	101.037

16	51600000	107.615	136.172	18.367

10	130650000	124.775	25.054	179.452

8	145150000	134.317	44.670	-31.743

4	26150000	93.104	88.198	187.675

1	75750000	195.853	132.621	84.943

9	42750000	74.644	81.446	120.789

4	76800000	187.125	60.187	86.607

4	128500000	99.270	157.951	70.956

2	18550000	52.457	48.981	135.703

7	107850000	165.946	80.022	155.091

8	51350000	130.086	81.954	219.292

10	85000000	-22.048	42.531	103.798

8	2600000	54.615	43.134	110.519

1	173950000	114.040	30.832	166.709

16	43950000	50.440	89.419	47.286

6	141700000	167.097	69.524	168.526

6	66550000	18.084	123.257	198.265

8	112400000	108.726	217.216	84.011

9	110450000	99.228	85.797	168.990

3	30500000	82.676	55.978	110.108

4	43300000	122.179	137.920	212.519

2	65450000	137.797	133.317	180.392

11	101850000	88.901	189.292	179.337

14	93750000	16.905	154.554	126.758

14	13000000	110.526	30.067	153.445

1	114300000	93.071	148.449	175.070

5	109250000	152.363	169.872	91.179

6	28600000	63.056	97.121	43.198

17	5050000	143.884	-15.176	90.478

16	15350000	91.605	12.590	133.591

5	38250000	137.165	96.984	144.268

1	163950000	109.485	68.852	173.254

3	64600000	134.044	0.443	82.705

5	30000000	122.290	108.485	204.640

20	61200000	167.621	77.027	96.991

15	95900000	121.207	46.416	-5.907

7	151700000	134.093	31.688	61.869

11	70900000	200.439	113.759	49.589

15	63500000	-2.270	120.470	162.226

9	34150000	112.311	27.773	92.053

1	190300000	150.968	15.306	133.935

1	64300000	120.368	178.276	63.371

4	156900000	26.470	168.735	60.055

4	173550000	43.105	101.087	22.054

14	106000000	88.018	166.236	58.375

10	58150000	-46.049	126.254	70.541

3	99200000	148.620	62.766	6.294

14	5050000	63.879	108.006	139.118

16	1950000	146.719	14.526	162.093

15	4900000	93.874	126.481	165.057

21	22400000	50.113	65.081	-4.254

9	45350000	73.993	77.484	124.381

1	113350000	77.491	151.663	168.523

1	229500000	77.251	27.654	47.260

1	88750000	165.550	150.332	122.203

5	100250000	115.255	180.457	105.804

14	88450000	-1.993	84.740	96.391

1	62150000	118.516	181.778	40.815

12	50200000	131.102	185.102	97.254

11	1250000	160.430	87.714	125.566

2	188100000	104.926	111.233	-1.129

8	4300000	30.146	47.574	143.210

18	64350000	97.867	60.921	208.408

10	127000000	146.698	12.281	138.392

7	92750000	168.856	125.712	165.338

4	148950000	69.227	157.607	16.219

5	157300000	172.587	78.037	79.222

4	114450000	141.069	214.659	66.657

4	14000000	55.976	78.231	158.945

14	63300000	50.817	4.998	120.627

6	108800000	137.112	167.928	69.442

5	116750000	116.423	183.765	23.658

5	74250000	59.354	126.857	130.903

1	216550000	150.096	31.466	58.360

4	189250000	54.189	52.526	64.257

17	74300000	54.837	46.618	168.728

1	25650000	12.380	140.533	153.926

18	59200000	33.441	52.926	208.332

5	31750000	113.002	106.837	188.043

8	68300000	188.560	104.888	143.984

5	141750000	92.265	99.051	14.350

1	198050000	93.841	1.503	111.377

11	60200000	76.069	141.445	40.605

11	128800000	89.131	103.894	223.361

4	50100000	130.364	74.261	47.090

2	10750000	51.155	48.666	99.485

1	216050000	150.509	20.218	57.241

11	12750000	141.620	10.706	45.627

10	30450000	110.273	155.102	89.848

1	198900000	68.274	19.940	117.671

17	29600000	32.937	98.280	42.653

3	146250000	168.277	166.297	30.286

4	82950000	200.806	91.950	78.207

3	108250000	193.698	98.415	-18.999

9	31450000	22.848	91.895	54.624

7	2000000	187.333	103.832	10.426

1	75400000	189.907	126.209	83.035

15	17450000	167.763	60.847	73.442

7	155950000	173.450	19.953	76.013

22	49150000	59.791	168.473	75.232

7	28150000	106.463	104.177	12.660

5	141300000	93.911	101.826	23.427

14	71550000	52.038	70.786	178.290

16	48050000	98.998	127.620	-15.697

4	132750000	66.725	208.041	58.739

11	75750000	165.046	141.720	72.919

11	21000000	63.555	20.709	69.722

16	10000000	111.603	-12.931	110.218

2	21950000	46.735	98.271	135.372

15	76500000	12.343	47.507	122.933

8	47450000	111.448	83.255	156.834

10	105150000	123.468	8.262	54.353

15	49750000	92.904	164.670	57.343

7	122800000	76.193	44.183	183.427

1	20950000	-7.259	101.284	134.430

3	75600000	183.134	-9.441	62.878

6	35850000	118.796	116.181	7.837

11	50150000	47.991	98.067	76.356

14	15100000	113.543	155.425	81.682

2	66500000	101.907	153.522	181.752

2	209200000	192.508	71.761	-10.120

4	71250000	181.916	126.003	138.235

10	134537441	179.502	111.746	80.084

7	33550000	39.778	146.066	68.515

16	66950000	31.129	98.909	132.854

20	8550000	89.623	164.960	5.553

19	20500000	96.311	154.074	88.592

10	78050000	13.783	51.110	43.996

9	81950000	35.506	35.817	101.615

3	45700000	3.175	63.013	50.921

7	128600000	144.169	51.861	115.150

16	85800000	84.053	81.930	208.414

13	16250000	115.712	162.397	58.063

22	3650000	130.288	45.122	128.420

8	125700000	120.043	138.487	30.550

16	3950000	167.771	10.277	96.577

13	41100000	83.021	92.729	31.035

1	142550000	88.272	109.991	122.602

21	31800000	24.295	81.982	168.288

3	92600000	161.025	86.856	40.980

3	4650000	76.637	96.338	166.139

5	68850000	99.276	127.146	114.721

1	123800000	141.225	68.231	57.283

11	51300000	31.906	103.217	89.585

20	13350000	16.951	162.887	34.594

15	43500000	155.123	143.912	51.728

1	43350000	44.210	183.638	85.494

16	69700000	17.031	165.722	109.450

14	102800000	106.371	190.554	130.634

1	229700000	79.770	22.238	43.841

4	79300000	165.654	64.546	71.293

4	46650000	117.142	118.689	181.297

16	25250000	49.553	3.907	51.741

1	30050000	8.561	160.511	113.537

12	114600000	107.222	99.636	-7.713

19	10000000	40.685	44.196	139.974

15	3000000	84.842	124.958	145.081

8	88750000	116.258	190.662	158.072

14	65550000	61.262	34.314	166.326

10	84050000	-16.478	52.782	114.819

2	139750000	118.041	242.374	53.237

14	46050000	127.379	-2.800	45.674

17	55800000	56.377	177.593	136.901

12	28100000	78.808	124.674	183.108

3	185800000	52.338	181.317	82.873

4	190648336	21.202	150.742	146.454

4	184800000	90.547	59.709	11.815

1	149200000	43.761	125.877	189.841

9	71000000	83.285	100.543	125.629

12	18900000	48.471	62.149	225.184

3	43150000	15.102	54.931	60.471

9	67700000	80.077	81.608	121.078

1	34900000	38.071	162.937	68.328

13	90400000	97.909	89.525	161.183

21	25000000	35.184	23.587	30.495

2	140800000	98.751	227.634	59.897

3	151000000	91.591	139.282	31.873

15	42350000	91.358	164.781	67.685

6	101800000	126.847	160.988	175.396

10	96900000	77.486	8.728	41.174

14	45550000	131.964	-0.549	61.465

8	82900000	149.110	157.784	147.792

16	32400000	90.195	82.342	31.844

14	51670	80.863	148.275	105.240

8	71400000	158.116	134.627	189.172

15	32600000	179.565	123.523	116.377

6	166250000	161.582	4.286	154.362

4	125550000	73.618	190.553	106.938

2	72700000	170.179	138.447	175.099

7	52200000	23.719	170.771	150.863

11	55100000	61.924	104.050	73.726

2	177800000	167.174	136.267	40.055

4	35250000	124.462	68.738	210.145

15	22250000	208.189	155.442	132.715

3	134350000	97.784	134.667	-32.440

11	73950000	192.299	134.555	74.705

9	109000000	101.065	58.527	164.902

3	41550000	42.302	53.195	54.741

14	12150000	140.278	53.166	86.268

10	71850000	51.409	82.013	4.230

5	65450000	96.726	156.910	130.257

1	167000000	136.938	71.074	159.679

9	38750000	84.354	65.357	112.282

10	50800000	36.039	110.286	51.905

18	4700000	180.612	110.440	39.919

19	31650000	100.075	170.481	36.606

3	161650000	167.745	181.882	71.575

6	111500000	151.020	150.393	85.083

14	383833	102.261	108.689	105.583

4	22450000	58.156	79.486	200.750

22	41750000	40.403	185.292	116.162

14	15350000	101.874	134.495	70.694

6	128000000	188.697	108.430	186.779

3	21150000	124.962	74.246	117.404

13	105400000	151.672	167.457	192.545

3	121100000	105.969	79.180	-38.350

6	92150000	104.748	197.898	133.573

14	9050000	150.493	58.076	75.232

9	128600000	8.592	81.682	85.857

2	200650000	54.199	62.193	35.292

6	92250000	103.997	199.354	136.514

9	301066	90.811	48.170	36.131

6	153250000	191.327	51.682	148.860

3	102400000	229.643	84.668	20.708

22	9500000	72.849	92.930	146.270

5	155200000	183.213	91.217	68.142

3	21850000	112.999	70.712	126.766

16	63150000	49.463	176.419	59.929

4	157000000	25.473	168.507	60.609

17	18200000	171.337	80.383	49.609

18	37300000	168.204	36.451	124.642

1	38250000	35.461	171.656	109.871

1	212000000	138.043	43.103	75.429

1	106800000	149.731	167.668	192.819

11	3350000	184.749	41.533	72.600

12	85050000	182.269	-14.153	101.976

5	4600000	58.175	63.812	177.623

21	29100000	-5.645	34.763	88.468

4	181900000	25.657	63.241	36.539

17	1150000	68.167	-1.575	119.567

15	87300000	20.834	70.925	45.902

5	12800000	141.031	61.544	168.301

1	48800000	140.110	121.955	45.111

14	84200000	-5.714	30.894	73.651

3	149500000	102.300	142.646	23.298

4	20650000	50.631	117.707	194.022

2	184450000	155.486	126.718	19.302

3	86250000	192.768	38.586	39.351

16	54950000	18.331	143.625	51.003

14	100600000	57.793	193.177	107.926

1	50700000	96.957	128.046	48.766

9	19000000	106.980	167.605	87.988

4	177600000	22.477	83.505	37.001

1	179850000	77.543	38.651	140.041

11	32450000	8.077	51.507	73.451

1	91500000	116.956	179.828	118.441

3	157050000	108.900	173.393	56.202

9	140050000	106.264	93.931	13.041

21	13200000	22.367	141.554	106.933

6	182652	34.774	82.195	71.621

2	73950000	193.690	121.750	171.559

13	22400000	131.733	131.464	7.514

10	29950000	115.830	154.815	92.709

15	77300000	27.225	30.511	126.675

15	36350000	153.648	194.696	111.117

3	136950000	82.424	132.982	-22.428

8	46900000	109.653	77.878	144.316

1	163850000	111.458	68.619	173.462

7	19250000	32.113	186.728	56.355

2	55900000	170.748	80.221	157.087

12	38050000	138.238	60.372	159.355

2	18450000	52.159	51.456	134.970

9	85200000	26.429	49.523	143.470

16	18800000	59.586	-7.648	140.049

2	138650000	131.332	234.687	38.435

5	148400000	140.975	95.935	37.420

21	40600000	118.513	-4.292	134.820

7	145650000	66.311	17.926	124.083

2	233800000	184.885	29.834	99.688

8	98750000	169.828	106.790	64.031

3	175850000	118.552	158.862	109.719

3	117750000	151.388	129.737	-33.249

14	98650000	30.075	138.159	35.275

11	85750000	28.666	185.468	110.048

5	120950000	111.582	155.750	28.146

1	1850000	-36.691	123.437	21.476

6	136650000	169.872	109.356	87.329

14	76350000	55.601	132.032	154.874

5	29050000	98.221	102.846	205.911

17	48750000	143.282	185.340	99.901

2	91400000	91.304	107.065	83.368

3	80250000	204.859	28.347	109.523

11	134847306	114.845	77.722	184.877

16	11600000	120.757	-12.494	107.046

2	30300000	60.154	92.397	151.853

6	2400000	101.764	36.023	44.573

9	47350000	72.375	78.414	118.299

14	47550000	102.819	-18.223	45.143

12	119050000	85.806	96.960	15.973

9	25000000	12.388	46.350	64.195

8	12400000	101.289	35.756	93.233

12	10350000	72.404	183.071	141.944

3	105850000	178.787	65.645	-5.304

7	12700000	101.847	195.895	47.686

1	130000000	127.261	119.840	165.380

1	77200000	181.694	155.643	86.610

2	9450000	39.943	86.607	113.229

8	34750000	98.859	34.904	204.397

19	53400000	80.962	4.073	54.753

6	800000	81.344	83.197	87.372

19	900000	148.260	56.575	173.157

1	83950000	164.269	176.524	107.147

1	60250000	145.536	162.888	35.023

1	12150000	30.935	108.477	91.391

3	107050000	169.668	80.734	-1.839

7	39900000	34.365	111.130	73.355

5	101400000	125.133	221.426	99.663

6	93900000	94.806	203.449	173.507

12	64100000	181.771	81.184	123.869

15	50100000	99.954	169.494	49.324

18	43700000	35.773	-8.805	104.241

5	2250000	57.907	50.717	143.706

2	7450000	20.803	109.788	112.862

5	133750000	50.204	125.636	47.371

4	71100000	180.263	128.382	139.890

2	128400000	106.856	175.742	101.370

6	57450000	28.598	113.134	140.742

7	97350000	190.079	103.390	159.693

19	15650000	49.391	150.672	167.460

22	9650000	65.643	91.303	144.224

3	176100000	114.928	160.712	110.058

9	107100000	93.107	31.160	147.434

3	1350000	75.912	111.267	143.622

6	103700000	123.155	144.653	211.828

15	85700000	73.270	35.678	31.179

11	67350000	185.895	117.907	13.907

3	138800000	72.312	144.105	-8.307

3	107700000	181.270	88.499	-15.807

3	175500000	128.970	158.505	112.194

8	86350000	106.320	157.310	164.046

8	108750000	142.357	179.513	76.092

14	73750000	87.198	128.136	174.026

12	32500000	111.880	127.763	184.204

3	104600000	202.779	65.942	0.032

20	55300000	149.223	70.511	188.555

6	102450000	126.927	159.781	196.094

5	143400000	133.774	103.941	2.146

2	213100000	183.917	66.198	25.653

16	1600000	146.123	21.827	168.530

6	84650000	78.388	164.293	128.241

5	83050000	56.839	176.347	125.134

7	41850000	-1.701	114.293	110.951
